,t50_fid,name_ascii,macronated,name,status,track_type,track_use,geometry,affected_area,affected_length
64978,3585304,Ngarunui Track,N,Ngarunui Track,,,foot,"LINESTRING (1760779.701914569 5812471.496355533, 1760786.6053250402 5812488.321902891)",0.0,18.186701735937536
3358,3582734,,N,,,,foot,"LINESTRING (1760884.5364849688 5812638.662014791, 1760905.503490367 5812634.5508372625, 1760924.3557175894 5812646.0538911605)",0.0,43.4507964648751
71142,3592499,Lion Rock Track,N,Lion Rock Track,,,foot,"LINESTRING (1730573.114000001 5909276.032000001, 1730576.6740000006 5909281.737000001, 1730588.3770000003 5909283.223000001, 1730595.2040000008 5909264.23, 1730608.0380000006 5909258.0770000005, 1730630.677000001 5909254.671000001, 1730646.750000001 5909262.941000001, 1730654.7240000004 5909271.502, 1730643.477000001 5909275.605, 1730650.3860000009 5909281.195, 1730662.063000001 5909283.220000001, 1730669.6890000002 5909279.254000001)",0.0,146.91216199253364
80072,8116902,,N,,,,vehicle,"MULTILINESTRING ((2083039.2971262876 5805528.94736597, 2083039.8345963575 5805528.841477634), (2083040.3185690532 5805528.746128951, 2083042.3208920024 5805528.351646249), (2083045.2708814517 5805527.770461375, 2083049.6055610548 5805526.916475197), (2083069.7556628848 5805522.214141856, 2083074.000464539 5805521.135111199, 2083077.9646484724 5805520.185659808), (2083113.4168060496 5805517.955772823, 2083124.1828215243 5805520.550441769, 2083131.8211751892 5805522.679691987))",0.0,34.4665559994787
78513,3515568,,N,,,,foot,"MULTILINESTRING ((1903737.800257164 5815806.508718541, 1903649.0181018189 5815818.407357916, 1903602.7033724198 5815818.407357916), (1903566.068050896 5815822.183044243, 1903515.663040123 5815834.961779369, 1903456.802874961 5815846.917750416, 1903443.963707571 5815846.917750416))",0.0,260.7916320455201
70772,3579295,,N,,,,foot,"LINESTRING (1881141.140429007 5830515.5007140525, 1881142.8074956909 5830495.495913839, 1881137.2506067446 5830475.491113626, 1881117.8014954263 5830444.372535518, 1881105.020650847 5830427.14617978, 1881108.3547842149 5830414.921024094, 1881101.686517477 5830407.697068463, 1881081.6817172663 5830397.138979461, 1881072.7906949483 5830389.3593349345, 1881049.4517613687 5830386.0252015665, 1881031.1381210005 5830369.665134999, 1881016.6878170008 5830334.717096001, 1881011.406031685 5830297.539673633, 1881005.045944769 5830281.512254605, 1881005.8091551987 5830272.862536399, 1881007.0811725827 5830267.011256437, 1881002.7563134786 5830250.983837407, 1881001.229892619 5830236.991646191, 1880998.9402613286 5830221.727437593)",0.0,357.44625821199014
15108,3579318,,N,,,,foot,"LINESTRING (1884937.028029061 5826028.593327893, 1884923.3360426198 5826015.49664521)",0.0,18.9471261671561
31686,3532420,Orokawa Bay Track,N,Orokawa Bay Track,,,foot,"LINESTRING (1860106.8711358819 5857252.912663331, 1860095.3901000004 5857238.291100001, 1860081.942333031 5857228.581593222)",0.0,35.17708569370698
73149,3574041,,N,,,,foot,"MULTILINESTRING ((1855964.6252823183 5878859.902393665, 1855953.6959548127 5878849.818334432, 1855950.129765069 5878840.246058662, 1855896.011411001 5878822.477074001, 1855847.349332001 5878842.093191999, 1855810.876089001 5878871.136281999, 1855784.1000190005 5878903.899364001, 1855773.6851810003 5878960.004739, 1855772.556954563 5879025.312293553), (1855709.5284859587 5879275.222654933, 1855682.6112570008 5879335.207044001, 1855665.290732001 5879341.4771300005))",0.0,429.9990309585963
12878,3512799,Te Henga Walkway,N,Te Henga Walkway,,,foot,"MULTILINESTRING ((1728523.358661439 5916598.22966434, 1728526.6791000003 5916596.393100003, 1728552.505499999 5916594.893100003, 1728556.0869000051 5916595.948600003, 1728565.788800003 5916589.143899999, 1728577.3570000008 5916587.859400002, 1728599.5517000007 5916581.975400003, 1728613.658999999 5916571.775100001, 1728614.3152000029 5916556.2299000025, 1728624.4719000002 5916520.567000003, 1728619.8148999987 5916507.321500001, 1728619.5967000006 5916492.899100003, 1728614.031800001 5916478.557600001, 1728603.9609000003 5916460.955300002, 1728602.8515999988 5916446.546500001, 1728592.9454345084 5916425.797684667), (1728592.0203900938 5916423.860146297, 1728588.123800001 5916415.698600001, 1728589.604100001 5916395.702200001, 1728600.163399999 5916386.665200001, 1728604.3152869188 5916387.888877837), (1728610.7138009798 5916389.774699872, 1728610.9072000002 5916389.831700003, 1728627.1656000009 5916404.011400001, 1728635.219300001 5916406.108900003, 1728653.0585999982 5916406.948699999, 1728675.1687999982 5916395.517500001, 1728703.5336999986 5916385.101300001, 1728709.788400001 5916386.116300003, 1728718.9011000022 5916399.294300003, 1728728.770700003 5916403.583600002, 1728733.226300003 5916403.516100001, 1728752.6799000027 5916393.234600001, 1728773.831700001 5916377.3790000025, 1728780.9102000026 5916373.942800003, 1728789.9558999985 5916382.683100003, 1728795.5131365003 5916396.851873823))",0.0,523.5352315012753
70434,3573064,,N,,,,foot,"LINESTRING (1720302.8890258144 5936633.325783976, 1720297.5669670003 5936633.076598001, 1720291.374338001 5936632.756663001, 1720289.477793999 5936632.656682999)",0.0,13.427954753137715
68881,3584289,,N,,,,foot,"LINESTRING (1720234.0066931965 5936892.034301568, 1720220.4930600002 5936884.085505999, 1720216.089779999 5936871.758015, 1720212.0245780004 5936858.440726001, 1720196.7202910008 5936852.391957001)",0.0,59.14856812666538
91049,8221955,Te Araroa Trail,N,Te Araroa Trail,,,foot,"MULTILINESTRING ((1756202.6866571102 5939191.1986777205, 1756213.2760592494 5939176.129143907), (1756297.957586964 5938966.647513586, 1756306.408703261 5938942.222858795, 1756335.0846360205 5938852.821421367, 1756375.5683058007 5938733.900641388, 1756412.2566315383 5938630.161237579, 1756427.016302811 5938584.195404185, 1756444.1255384847 5938541.146359587), (1756453.7420512622 5938516.856704809, 1756474.422558416 5938461.496577968), (1756501.7878188791 5938389.873803389, 1756506.6237957226 5938377.300263597))",0.0,540.9799738512124
74854,6097723,,N,,,,foot,"LINESTRING (1752007.3526149793 5948136.047360443, 1752021.990500003 5948134.4916, 1752049.2424517963 5948127.2875966905, 1752077.5687149363 5948130.233528057, 1752095.0176930306 5948130.006917953, 1752110.2443000004 5948075.0891)",0.0,145.82748982605185
15479,6164508,Thames Coastal Walkway,N,Thames Coastal Walkway,,,foot,"MULTILINESTRING ((1825203.8847445045 5887275.396808729, 1825217.0714844046 5887262.210068827, 1825238.4299276667 5887237.75120638, 1825279.8962711883 5887190.162315493), (1825294.9418315268 5887173.107003373, 1825325.241664797 5887139.571265578, 1825357.968311729 5887100.643780277, 1825376.9153178483 5887076.529408853, 1825387.540937442 5887059.832006633), (1825401.2266261913 5887038.3170915935, 1825430.6559170242 5886990.751144783, 1825459.9376537548 5886943.555874993, 1825473.7172945691 5886923.230904792, 1825477.506695793 5886915.652102343, 1825475.784240691 5886895.327132143, 1825476.8177137524 5886890.159766837, 1825481.296097017 5886888.092820715, 1825487.8414264023 5886887.748329694, 1825495.9833858572 5886887.748329694), (1825517.0318239247 5886856.698189961, 1825537.7926243544 5886802.659047665, 1825530.5583129264 5886797.836173381, 1825511.2668157862 5886786.467969709, 1825485.7744802805 5886773.032819915, 1825468.2054382423 5886762.353598283, 1825464.7605280383 5886757.530723998, 1825464.7605280383 5886751.674376653, 1825490.4065495136 5886681.240168376), (1825540.780270754 5886543.296490105, 1825542.7729784222 5886536.654131209, 1825542.3821786363 5886532.355333561, 1825541.3055321572 5886530.336621413), (1825635.0791734722 5886118.017657543, 1825635.3769271467 5886117.224710942, 1825658.371485529 5886043.008064154))",0.0,767.7303322198594
73889,3584818,,N,,,,vehicle,"LINESTRING (1823697.9468134344 5899837.566022657, 1823711.6064919543 5899828.797539078)",0.0,16.23185514801022
30086,3517614,Muriwai Walk,N,Muriwai Walk,,,foot,"LINESTRING (1810263.9341272053 5960205.56033045, 1810260.8468000004 5960216.458399999, 1810353.6942273444 5960340.453878101, 1810376.9284712728 5960378.685288496, 1810420.641900001 5960467.599300001, 1810442.473700001 5960516.322100002, 1810469.003929915 5960596.416544098, 1810488.3664556462 5960663.068334582, 1810496.6608000007 5960710.658999999, 1810501.2975005265 5960779.795063761, 1810500.3562293043 5960824.78194405, 1810507.4228517383 5960872.839955021)",0.0,728.3908454184318
70442,3573072,,N,,,,foot,"LINESTRING (1717504.1563887591 5941675.200875654, 1717480.0360655002 5941667.041981657, 1717453.5504763443 5941665.082369879, 1717428.854228001 5941668.331686)",0.0,76.929939409342
68952,3584290,,N,,,,foot,"LINESTRING (1717377.6874941143 5941843.479280423, 1717375.602566001 5941842.276279999)",0.0,2.4071010071611765
33182,7644983,Te Araroa Trail,N,Te Araroa Trail,,,foot,"MULTILINESTRING ((1751407.986537077 5950936.900082351, 1751423.6468794765 5950899.315260593, 1751450.6911025783 5950816.396652022, 1751471.1018369943 5950735.008848535, 1751489.4714979706 5950679.64473143, 1751512.1784400083 5950606.931490071, 1751536.6713213082 5950526.5642233025, 1751539.445577073 5950509.086411994), (1751540.4854515868 5950502.535202559, 1751541.7740049148 5950494.417316597, 1751549.6831645006 5950462.525544071, 1751558.357726627 5950438.287796949, 1751563.970678593 5950401.548474999, 1751572.3901065383 5950374.249117717, 1751584.1262788288 5950342.357345191, 1751592.0354384147 5950310.210438484, 1751593.210241386 5950294.154797885), (1751594.2406039156 5950287.176439728, 1751601.2202689024 5950265.306822767, 1751609.8948310306 5950243.620417449, 1751621.375869139 5950203.054082795, 1751641.786603557 5950144.628355526, 1751651.9919707645 5950124.727889471, 1751661.176801253 5950094.366922025, 1751673.168107723 5950058.393002617, 1751688.476158535 5950020.888278125, 1751706.5906853303 5949974.453857327, 1751716.0306499982 5949932.101583411, 1751723.6846754048 5949904.036823588, 1751724.5318239036 5949901.732579672), (1751814.047147136 5949687.736490122, 1751815.314617454 5949683.490464557), (1751831.4481207898 5949640.984463928, 1751832.0950904987 5949639.541896334), (1751876.9998665487 5949522.884733822, 1751881.8289588052 5949509.491019064), (1751913.6999074193 5949402.900413571, 1751913.8281831723 5949401.665759449, 1751912.162267417 5949401.016334663))",0.0,1094.7378620835439
30083,3517611,Te Araroa Trail,N,Te Araroa Trail,,,foot,"LINESTRING (1751820.2091584052 5952293.360643356, 1751802.6016683588 5952248.642597566, 1751769.196329493 5952173.564635455, 1751699.1193623384 5952034.426309365, 1751674.406228995 5951981.953218017, 1751670.9856076126 5951970.882843361)",0.0,355.61128062806154
70753,3575016,,N,,,,foot,"MULTILINESTRING ((1755087.793993251 5968158.490773175, 1755080.2441108788 5968200.564118364), (1755050.1183870214 5968600.061302192, 1755049.9221264105 5968605.458468987, 1755049.494338289 5968608.6668799), (1755047.5160842384 5968625.87436448, 1755047.8582469744 5968627.81328665))",0.0,53.35179519365768
12879,3512812,Te Araroa Trail,N,Te Araroa Trail,,,foot,"MULTILINESTRING ((1748555.5442811267 5996188.250223041, 1748571.3768991306 5996180.271535241, 1748594.8239985611 5996137.179568725, 1748756.4350099247 5995822.444620857, 1748834.0073000006 5995661.1001, 1748911.479244125 5995516.204768195, 1748934.1616516586 5995474.208627513), (1749221.0811181355 5994970.306475343, 1749247.4798000008 5994929.4054000005, 1749354.3915279019 5994789.597785046), (1749531.2650296462 5994499.556952684, 1749561.6293760678 5994449.431683814), (1750823.0103916898 5992666.682616234, 1750907.7318038156 5992551.564972277), (1751145.6575001974 5992236.326589076, 1751230.5451301364 5992131.622123699, 1751315.860981943 5992019.973205347, 1751357.6294241555 5991969.622206514), (1751368.6069631842 5991956.38900878, 1751399.6368635008 5991918.983101549, 1751499.4793524826 5991800.204968102, 1751560.3029377246 5991715.855279133, 1751616.1812907546 5991650.84296455), (1751620.1804705632 5991646.190072658, 1751665.1872791294 5991593.826381922), (1751816.5669793787 5991405.769830505, 1751821.351054386 5991399.778559), (1751827.6894626154 5991391.840739349, 1751857.750948408 5991354.193644991), (1751875.567869781 5991331.880864954, 1751958.5248917101 5991227.990762725), (1752081.1135726487 5991086.105078673, 1752121.9884030097 5991038.959677744), (1752157.458965394 5990998.04760863, 1752163.948330881 5990990.562715483, 1752167.9659107418 5990986.12889987), (1752603.3771785814 5990495.188886075, 1752683.0186166451 5990407.308678557), (1752690.9032238077 5990398.41433362, 1752738.9557160744 5990344.074599374), (1752856.4076047128 5990206.323283395, 1752880.4193801573 5990176.791559571), (1752891.7374124997 5990162.871680713, 1752906.455116759 5990144.770596164, 1752931.4612166523 5990115.01650262), (1752934.724974266 5990111.133044193, 1752939.9583689102 5990104.905967021), (1753004.436801437 5990028.1106664, 1753013.9892182031 5990016.647766281), (1753425.1525750011 5989548.741266953, 1753481.2721099304 5989486.242044174), (1753565.28323004 5989394.234225248, 1753579.9775118094 5989378.697858788), (1753595.999574764 5989361.48340906, 1753678.659573953 5989271.442031239), (1753683.8491489307 5989265.789037216, 1753752.5416940313 5989190.962380217), (1753761.6310056956 5989181.061410538, 1753768.8203305127 5989173.230092869, 1753790.0462562786 5989148.938200048), (1753960.5746607736 5988962.595595921, 1753967.5812749441 5988955.241807175))",0.0,3004.8936249239628
93450,3517619,Te Araroa Trail,N,Te Araroa Trail,,,foot,"MULTILINESTRING ((1747086.7078160744 5998868.831863427, 1747127.018000001 5998793.586200001, 1747228.6797079248 5998602.03806587, 1747249.7003422715 5998551.988936473), (1748122.8211000336 5997176.933302791, 1748131.2193177193 5997165.610919551))",0.0,370.5984944388913
70015,3556036,Mangawhai Walkway,N,Mangawhai Walkway,,,foot,"MULTILINESTRING ((1743903.6862488054 6005892.971035935, 1743909.0173000004 6005916.4279000005, 1743894.9174237493 6005939.927906415), (1743887.3792510196 6005959.595047014, 1743865.7983000008 6006034.298300001, 1743849.3450725237 6006058.064031664), (1743829.9726691975 6006086.257919473, 1743812.3722360313 6006119.698778326), (1743807.704890486 6006128.566744365, 1743771.5019000005 6006197.352500001, 1743734.222716182 6006304.1067851605), (1743696.1767276851 6006398.911644517, 1743630.057500001 6006545.0699000005, 1743537.7257000003 6006788.668900001, 1743510.4874229324 6006857.079151882))",0.0,881.2828847284691
21843,3517579,Mangawhai Walkway,N,Mangawhai Walkway,,,foot,"MULTILINESTRING ((1743425.4722334836 6007263.545840426, 1743423.303700001 6007227.493500001, 1743439.178700001 6007107.438500001, 1743462.9061556077 6007002.444616555), (1743479.4959002964 6006950.9585232595, 1743480.3294592453 6006944.8602963))",0.0,271.0140383845518
71295,6133768,Smugglers Bay Loop Track,N,Smugglers Bay Loop Track,,,foot,"LINESTRING (1738168.2428000348 6030690.58104203, 1738163.795599251 6030683.287632743, 1738158.901056475 6030670.643397239, 1738158.901056475 6030660.854311689, 1738156.0459065223 6030643.315533411, 1738147.8105794855 6030638.844927305)",0.0,59.03011781417674
10175,8174370,,N,,,,vehicle,"LINESTRING (1734087.8598511557 6031126.943604766, 1734090.840027743 6031122.695923773, 1734091.1396317305 6031122.691370245, 1734105.175241693 6031119.494661513, 1734114.1223287582 6031116.673625533, 1734121.3195428206 6031114.404328311)",0.0,36.81132691712605
74900,6133842,,N,,,,vehicle,"LINESTRING (1735436.9851074615 6032444.930870062, 1735426.8903957745 6032412.154213597, 1735417.1422459409 6032395.636515269, 1735404.9570586504 6032385.346801557, 1735386.0023228629 6032377.223343363, 1735371.9216619944 6032357.456261759, 1735349.4467609888 6032349.332803562, 1735340.596812393 6032348.034811103)",0.0,147.15830906412003
83160,8173480,Te Araroa Trail,N,Te Araroa Trail,,,foot,"MULTILINESTRING ((1735500.5940531744 6032488.691728634, 1735455.9209078643 6032424.564149077, 1735393.0081957243 6032345.174298041, 1735339.0830138866 6032282.261585899, 1735255.9483585544 6032193.884204557, 1735185.5460378248 6032124.979805543, 1735103.9093042128 6032049.3347588, 1734972.0921930568 6031937.739590833, 1734834.2833950287 6031826.893383725, 1734690.4829101348 6031694.327311712, 1734563.908524991 6031583.481104605, 1734460.5519264704 6031486.865153815, 1734357.9442888107 6031380.512711858, 1734279.3033986324 6031298.127017386, 1734166.9592698067 6031165.560945371, 1734121.3195428206 6031114.404328311, 1734030.6483934987 6031012.772930169, 1733910.8146560844 6030871.968288707, 1733906.000173022 6030866.62808623), (1733860.640769025 6030816.315643866, 1733806.3629444814 6030756.110930435), (1733766.0577292813 6030711.701812403, 1733662.1596509488 6030598.597575232, 1733557.9237906863 6030489.894463817), (1733490.3806561597 6030418.739575582, 1733473.4215145223 6030400.871908499, 1733405.3365138024 6030319.905961698), (1733315.8873645542 6030206.7499091, 1733310.1480472963 6030199.401437471, 1733264.4614349091 6030128.999116741, 1733204.5445661983 6030027.140439939, 1733125.9036760228 6029890.080602774, 1733081.714985351 6029793.464651985, 1733033.7814903846 6029676.626758006, 1733026.5477018356 6029660.576789663), (1733001.3050943657 6029604.569754339, 1732985.847995419 6029570.274316051, 1732937.1655395944 6029427.222792013, 1732851.7840016885 6029214.517908107, 1732797.1098589925 6029043.005871431, 1732757.4149334729 6028935.904468618, 1732701.9918299187 6028819.815535499, 1732678.779757705 6028768.260301424), (1732600.7079821485 6028596.61436045, 1732534.2245975407 6028452.824714669, 1732502.0192806106 6028361.451489891, 1732478.367890019 6028285.948973772), (1732462.0222628757 6028232.71850954, 1732454.7253634918 6028202.133633399), (1732434.0455334627 6028115.45434583, 1732427.8721555863 6028089.578698135, 1732427.4818284898 6028088.077440072))",0.0,4707.219700356517
85057,3512226,Southern Circuit Track,N,Southern Circuit Track,,,foot,"MULTILINESTRING ((1197657.6411532105 4777681.1750493245, 1197716.786700001 4777591.836600001, 1197753.630500001 4777556.234300001, 1197756.4241462345 4777553.2318182085), (1198157.7930405338 4777101.500967839, 1198172.3368000006 4777094.0871, 1198183.5731000006 4777093.8424, 1198194.0295000002 4777100.540200001, 1198196.4102052923 4777103.363035891))",0.0,206.15216575959414
12740,3511870,Southern Circuit Track,N,Southern Circuit Track,,,foot,"MULTILINESTRING ((1200973.1880075885 4788404.678851927, 1200928.9739401322 4788331.496947173, 1200922.8402836856 4788318.261162209), (1200806.362019975 4788059.225984717, 1200785.0131747986 4788008.450352946), (1200773.4036396085 4787980.838485467, 1200755.7908684248 4787938.948651301, 1200738.6343132192 4787909.3146014), (1200663.0328085304 4787759.196328178, 1200642.9587497127 4787728.739135489), (1200544.5559111685 4787583.493374777, 1200448.522999201 4787443.925542719), (1200424.103148951 4787407.6913351985, 1200395.1405420636 4787363.589183802), (1200383.0033175352 4787345.107500996, 1200333.2241734564 4787269.307440694, 1200254.7145142825 4787174.634028161, 1200176.2048551086 4787054.560431777, 1200111.6260966668 4786988.968450779), (1200089.7025942695 4786961.1635287395, 1200070.807813872 4786935.236694625), (1200030.5497515204 4786879.995824797, 1200008.1591138188 4786849.272083256, 1199915.366213185 4786746.220670995), (1199830.6302830325 4786652.116949569, 1199809.1522325007 4786628.26444119, 1199732.1495698802 4786540.261398194, 1199646.1465960443 4786443.258043985, 1199567.1438642647 4786361.255208466, 1199424.1919561753 4786228.296898814), (1199416.099363764 4786220.7700499445, 1199238.1324876128 4786055.24462714, 1199069.1266436782 4785922.240028068, 1198599.1103913188 4785598.228824315, 1198517.8965463322 4785518.809860725, 1198507.635684321 4785508.787623412))",0.0,2896.1515040449785
85264,3514375,North West Circuit Track,N,North West Circuit Track,,,foot,"MULTILINESTRING ((1201554.3775809987 4790320.750575595, 1201557.4077550073 4790331.053167224), (1201586.1899572646 4790601.557398262, 1201579.5527066467 4790734.3024106305, 1201595.9975121962 4790887.004176455, 1201621.8393494906 4791039.705942279, 1201631.2363812327 4791225.297319203, 1201638.284155041 4791469.620144521, 1201631.2363812327 4791737.435549197, 1201619.4900915548 4791871.343251535, 1201631.2363812327 4792000.552438, 1201619.4900915548 4792099.221271303, 1201603.607415177 4792266.004203348, 1201604.1276000002 4792286.336800001, 1201588.0971000008 4792336.440200001, 1201577.3148000007 4792388.6911, 1201574.204500001 4792473.648600001, 1201566.3811000008 4792539.7559, 1201530.5267000003 4792734.772600001, 1201510.4729092587 4792912.8540315), (1201507.5734070127 4792938.602156493, 1201494.9059000006 4793051.092, 1201485.9955000002 4793083.683100001, 1201482.461100001 4793127.2793000005, 1201474.0198000008 4793168.5277, 1201471.678100001 4793208.6998000005, 1201461.9927000003 4793238.2373, 1201462.256600001 4793257.9729, 1201460.385877092 4793263.976491713), (1201447.853337057 4793367.954921761, 1201441.2295000004 4793415.493400001, 1201424.9670000002 4793486.761100001, 1201430.311400001 4793526.7328, 1201412.618035051 4793609.764854235, 1201401.086404521 4793669.5791077865, 1201397.3520685814 4793706.857823161), (1201384.6398562456 4793746.600106174, 1201373.5972000007 4793809.5262, 1201354.951200001 4793877.867000001, 1201355.7076261074 4793889.187710651), (1201352.255811176 4793926.587212438, 1201348.0302000009 4793958.2624, 1201340.2048050705 4794000.000000001))",0.0,3232.0843889076277
84967,3511714,North West Circuit Track,N,North West Circuit Track,,,foot,"MULTILINESTRING ((1201340.2048050705 4794000.000000001, 1201330.764200001 4794050.352500001, 1201327.0322190442 4794057.539287903), (1201326.582967435 4794058.404425231, 1201321.2718000002 4794068.632300001, 1201316.8685345002 4794094.687122797))",0.0,97.27681209196581
